Geography,Cases
"Arlington County, Virginia",975
"Augusta County, Virginia",202
"Bath County, Virginia",7
"Bedford County, Virginia",152
"Bland County, Virginia",10
"Botetourt County, Virginia",55
"Brunswick County, Virginia",85
"Buchanan County, Virginia",18
"Buckingham County, Virginia",55
"Campbell County, Virginia",161
"Caroline County, Virginia",114
"Carroll County, Virginia",49
"Charles City County, Virginia",29
"Charlotte County, Virginia",46
"Chesterfield County, Virginia","1,702"
"Clarke County, Virginia",14
"Craig County, Virginia",9
"Culpeper County, Virginia",165
"Cumberland County, Virginia",39
"Dickenson County, Virginia",30
"Dinwiddie County, Virginia",132
"Essex County, Virginia",68
"Fairfax County, Virginia","3,395"
"Fauquier County, Virginia",124
"Floyd County, Virginia",27
"Fluvanna County, Virginia",73
"Franklin County, Virginia",132
"Frederick County, Virginia",226
"Giles County, Virginia",39
"Gloucester County, Virginia",100
"Goochland County, Virginia",53
"Grayson County, Virginia",32
"Greene County, Virginia",39
"Greensville County, Virginia",62
"Halifax County, Virginia",135
"Hanover County, Virginia",278
"Henrico County, Virginia","1,985"
"Henry County, Virginia",175
"Highland County, Virginia",3
"Isle Of Wight County, Virginia",141
"James City County, Virginia",228
"King And Queen County, Virginia",18
"King George County, Virginia",76
"King William County, Virginia",50
"Lancaster County, Virginia",37
"Lee County, Virginia",32
"Loudoun County, Virginia",888
"Louisa County, Virginia",118
"Lunenburg County, Virginia",58
"Madison County, Virginia",28
"Mathews County, Virginia",17
"Mecklenburg County, Virginia",167
"Middlesex County, Virginia",22
"Montgomery County, Virginia",346
"Nelson County, Virginia",32
"New Kent County, Virginia",37
"Northampton County, Virginia",70
"Northumberland County, Virginia",37
"Nottoway County, Virginia",137
"Orange County, Virginia",94
"Page County, Virginia",78
"Patrick County, Virginia",28
"Pittsylvania County, Virginia",209
"Powhatan County, Virginia",49
"Prince Edward County, Virginia",146
"Prince George County, Virginia",191
"Prince William County, Virginia","1,943"
"Pulaski County, Virginia",78
"Rappahannock County, Virginia",13
"Richmond County, Virginia",39
"Roanoke County, Virginia",245
"Rockbridge County, Virginia",37
"Rockingham County, Virginia",239
"Russell County, Virginia",38
"Scott County, Virginia",23
"Shenandoah County, Virginia",91
"Smyth County, Virginia",67
"Southampton County, Virginia",73
"Spotsylvania County, Virginia",442
"Stafford County, Virginia",560
"Surry County, Virginia",32
"Sussex County, Virginia",52
"Tazewell County, Virginia",60
"Warren County, Virginia",109
"Washington County, Virginia",115
"Westmoreland County, Virginia",70
"Wise County, Virginia",73
"Wythe County, Virginia",77
"York County, Virginia",221
"Alexandria City, Virginia",820
"Bristol City, Virginia",60
"Buena Vista City, Virginia",19
"Charlottesville City, Virginia",246
"Chesapeake City, Virginia","1,542"
"Colonial Heights City, Virginia",76
"Covington City, Virginia",23
"Danville City, Virginia",386
"Emporia City, Virginia",54
"Fairfax City, Virginia",58
"Falls Church City, Virginia",42
"Franklin City, Virginia",83
"Fredericksburg City, Virginia",185
"Galax City, Virginia",18
"Hampton City, Virginia","1,533"
"Harrisonburg City, Virginia",520
"Hopewell City, Virginia",258
"Lexington City, Virginia",17
"Lynchburg City, Virginia",448
"Manassas City, Virginia",218
"Manassas Park City, Virginia",65
"Martinsville City, Virginia",102
"Newport News City, Virginia","1,865"
"Norfolk City, Virginia","3,175"
"Norton City, Virginia",6
"Petersburg City, Virginia",492
"Poquoson City, Virginia",29
"Portsmouth City, Virginia","1,362"
"Radford City, Virginia",128
"Richmond City, Virginia","2,417"
"Roanoke City, Virginia",817
"Salem City, Virginia",82
"Staunton City, Virginia",96
"Suffolk City, Virginia",695
"Virginia Beach City, Virginia","2,724"
"Waynesboro City, Virginia",126
"Williamsburg City, Virginia",73
"Winchester City, Virginia",131
"Adams County, Washington",132
"Asotin County, Washington",45
"Benton County, Washington",959
"Chelan County, Washington",285
"Clallam County, Washington",146
"Clark County, Washington","1,864"
"Columbia County, Washington",8
"Cowlitz County, Washington",433
"Douglas County, Washington",161
"Ferry County, Washington",29
"Franklin County, Washington",636
"Garfield County, Washington",3
"Grant County, Washington",424
"Grays Harbor County, Washington",173
"Island County, Washington",170
"Jefferson County, Washington",42
"King County, Washington","7,216"
"Kitsap County, Washington",974
"Kittitas County, Washington",176
"Klickitat County, Washington",53
"Lewis County, Washington",281
"Lincoln County, Washington",19
"Mason County, Washington",165
"Okanogan County, Washington",149
"Pacific County, Washington",25
"Pend Oreille County, Washington",29
"Pierce County, Washington","4,699"
"San Juan County, Washington",35
"Skagit County, Washington",406
"Skamania County, Washington",12
"Snohomish County, Washington","2,177"
"Spokane County, Washington","2,167"
"Stevens County, Washington",80
"Thurston County, Washington",805
"Wahkiakum County, Washington",8
"Walla Walla County, Washington",255
"Whatcom County, Washington",830
"Whitman County, Washington",424
"Yakima County, Washington","1,936"
"Barbour County, West Virginia",30
"Berkeley County, West Virginia",399
"Boone County, West Virginia",45
"Braxton County, West Virginia",22
"Brooke County, West Virginia",46
"Cabell County, West Virginia",443
"Calhoun County, West Virginia",9
"Clay County, West Virginia",18
"Doddridge County, West Virginia",24
"Fayette County, West Virginia",107
"Gilmer County, West Virginia",15
"Grant County, West Virginia",13
"Greenbrier County, West Virginia",53
"Hampshire County, West Virginia",34
"Hancock County, West Virginia",62
"Hardy County, West Virginia",20
"Harrison County, West Virginia",123
"Jackson County, West Virginia",32
"Jefferson County, West Virginia",128
"Kanawha County, West Virginia",662
"Lewis County, West Virginia",42
"Lincoln County, West Virginia",41
"Logan County, West Virginia",70
"Mcdowell County, West Virginia",25
"Marion County, West Virginia",126
"Marshall County, West Virginia",88
"Mason County, West Virginia",32
"Mercer County, West Virginia",164
"Mineral County, West Virginia",49
"Mingo County, West Virginia",44
"Monongalia County, West Virginia",324
"Monroe County, West Virginia",33
"Morgan County, West Virginia",22
"Nicholas County, West Virginia",31
"Ohio County, West Virginia",114
"Pendleton County, West Virginia",4
"Pleasants County, West Virginia",10
"Pocahontas County, West Virginia",11
"Preston County, West Virginia",22
"Putnam County, West Virginia",112
"Raleigh County, West Virginia",265
"Randolph County, West Virginia",69
"Ritchie County, West Virginia",20
"Roane County, West Virginia",15
"Summers County, West Virginia",15
"Taylor County, West Virginia",24
"Tucker County, West Virginia",8
"Tyler County, West Virginia",10
"Upshur County, West Virginia",59
"Wayne County, West Virginia",53
"Webster County, West Virginia",4
"Wetzel County, West Virginia",30
"Wirt County, West Virginia",7
"Wood County, West Virginia",195
"Wyoming County, West Virginia",22
"Adams County, Wisconsin",42
"Ashland County, Wisconsin",45
"Barron County, Wisconsin",90
"Bayfield County, Wisconsin",12
"Brown County, Wisconsin","1,235"
"Buffalo County, Wisconsin",21
"Burnett County, Wisconsin",27
"Calumet County, Wisconsin",92
"Chippewa County, Wisconsin",134
"Clark County, Wisconsin",58
"Columbia County, Wisconsin",154
"Crawford County, Wisconsin",25
"Dane County, Wisconsin","2,465"
"Dodge County, Wisconsin",229
"Door County, Wisconsin",43
"Douglas County, Wisconsin",108
"Dunn County, Wisconsin",136
"Eau Claire County, Wisconsin",379
"Florence County, Wisconsin",3
"Fond Du Lac County, Wisconsin",338
"Forest County, Wisconsin",23
"Grant County, Wisconsin",114
"Green County, Wisconsin",66
"Green Lake County, Wisconsin",32
"Iowa County, Wisconsin",27
"Iron County, Wisconsin",10
"Jackson County, Wisconsin",45
"Jefferson County, Wisconsin",170
"Juneau County, Wisconsin",83
"Kenosha County, Wisconsin",752
"Kewaunee County, Wisconsin",30
"La Crosse County, Wisconsin",615
"Lafayette County, Wisconsin",52
"Langlade County, Wisconsin",43
"Lincoln County, Wisconsin",56
"Manitowoc County, Wisconsin",186
"Marathon County, Wisconsin",363
"Marinette County, Wisconsin",103
"Marquette County, Wisconsin",15
"Menominee County, Wisconsin",51
"Milwaukee County, Wisconsin","10,404"
"Monroe County, Wisconsin",139
"Oconto County, Wisconsin",95
"Oneida County, Wisconsin",49
"Outagamie County, Wisconsin",574
"Ozaukee County, Wisconsin",121
"Pepin County, Wisconsin",5
"Pierce County, Wisconsin",125
"Polk County, Wisconsin",69
"Portage County, Wisconsin",251
"Price County, Wisconsin",9
"Racine County, Wisconsin","1,158"
"Richland County, Wisconsin",41
"Rock County, Wisconsin",692
"Rusk County, Wisconsin",17
"St. Croix County, Wisconsin",142
"Sauk County, Wisconsin",219
"Sawyer County, Wisconsin",44
"Shawano County, Wisconsin",109
"Sheboygan County, Wisconsin",359
"Taylor County, Wisconsin",33
"Trempealeau County, Wisconsin",87
"Vernon County, Wisconsin",46
"Vilas County, Wisconsin",18
"Walworth County, Wisconsin",318
"Washburn County, Wisconsin",19
"Washington County, Wisconsin",191
"Waukesha County, Wisconsin",722
"Waupaca County, Wisconsin",89
"Waushara County, Wisconsin",33
"Winnebago County, Wisconsin",647
"Wood County, Wisconsin",205
"Albany County, Wyoming",156
"Big Horn County, Wyoming",25
"Campbell County, Wyoming",179
"Carbon County, Wyoming",28
"Converse County, Wyoming",31
"Crook County, Wyoming",10
"Fremont County, Wyoming",197
"Goshen County, Wyoming",22
"Hot Springs County, Wyoming",11
"Johnson County, Wyoming",18
"Laramie County, Wyoming",349
"Lincoln County, Wyoming",15
"Natrona County, Wyoming",349
"Niobrara County, Wyoming",0
"Park County, Wyoming",47
"Platte County, Wyoming",11
"Sheridan County, Wyoming",71
"Sublette County, Wyoming",4
"Sweetwater County, Wyoming",113
"Teton County, Wyoming",98
"Uinta County, Wyoming",40
"Washakie County, Wyoming",12
"Weston County, Wyoming",7
American Samoa,203
Guam,726
Northern Mariana Islands,222
"Adjuntas Municipio, Puerto Rico",13
"Aguada Municipio, Puerto Rico",26
"Aguadilla Municipio, Puerto Rico",41
"Aguas Buenas Municipio, Puerto Rico",32
"Aibonito Municipio, Puerto Rico",33
"Añasco Municipio, Puerto Rico",18
"Arecibo Municipio, Puerto Rico",77
"Arroyo Municipio, Puerto Rico",30
"Barceloneta Municipio, Puerto Rico",23
"Barranquitas Municipio, Puerto Rico",28
"Bayamón Municipio, Puerto Rico",279
"Cabo Rojo Municipio, Puerto Rico",26
"Caguas Municipio, Puerto Rico",219
"Camuy Municipio, Puerto Rico",23
"Canóvanas Municipio, Puerto Rico",76
"Carolina Municipio, Puerto Rico",361
"Cataño Municipio, Puerto Rico",42
"Cayey Municipio, Puerto Rico",58
"Ceiba Municipio, Puerto Rico",13
"Ciales Municipio, Puerto Rico",21
"Cidra Municipio, Puerto Rico",47
"Coamo Municipio, Puerto Rico",40
"Comerío Municipio, Puerto Rico",17
"Corozal Municipio, Puerto Rico",49
"Culebra Municipio, Puerto Rico",6
"Dorado Municipio, Puerto Rico",51
"Fajardo Municipio, Puerto Rico",42
"Florida Municipio, Puerto Rico",9
"Guánica Municipio, Puerto Rico",11
"Guayama Municipio, Puerto Rico",49
"Guayanilla Municipio, Puerto Rico",12
"Guaynabo Municipio, Puerto Rico",110
"Gurabo Municipio, Puerto Rico",54
"Hatillo Municipio, Puerto Rico",32
"Hormigueros Municipio, Puerto Rico",12
"Humacao Municipio, Puerto Rico",72
"Isabela Municipio, Puerto Rico",24
"Jayuya Municipio, Puerto Rico",24
"Juana Díaz Municipio, Puerto Rico",52
"Juncos Municipio, Puerto Rico",47
"Lajas Municipio, Puerto Rico",16
"Lares Municipio, Puerto Rico",28
"Las Marías Municipio, Puerto Rico",4
"Las Piedras Municipio, Puerto Rico",76
"Loíza Municipio, Puerto Rico",59
"Luquillo Municipio, Puerto Rico",33
"Manatí Municipio, Puerto Rico",52
"Maricao Municipio, Puerto Rico",3
"Maunabo Municipio, Puerto Rico",15
"Mayagüez Municipio, Puerto Rico",107
"Moca Municipio, Puerto Rico",33
"Morovis Municipio, Puerto Rico",39
"Naguabo Municipio, Puerto Rico",35
"Naranjito Municipio, Puerto Rico",39
"Orocovis Municipio, Puerto Rico",22
"Patillas Municipio, Puerto Rico",30
"Peñuelas Municipio, Puerto Rico",28
"Ponce Municipio, Puerto Rico",226
"Quebradillas Municipio, Puerto Rico",27
"Rincón Municipio, Puerto Rico",11
"Río Grande Municipio, Puerto Rico",80
"Sabana Grande Municipio, Puerto Rico",15
"Salinas Municipio, Puerto Rico",32
"San Germán Municipio, Puerto Rico",20
"San Juan Municipio, Puerto Rico",751
"San Lorenzo Municipio, Puerto Rico",46
"San Sebastián Municipio, Puerto Rico",43
"Santa Isabel Municipio, Puerto Rico",21
"Toa Alta Municipio, Puerto Rico",88
"Toa Baja Municipio, Puerto Rico",124
"Trujillo Alto Municipio, Puerto Rico",82
"Utuado Municipio, Puerto Rico",22
"Vega Alta Municipio, Puerto Rico",33
"Vega Baja Municipio, Puerto Rico",73
"Vieques Municipio, Puerto Rico",6
"Villalba Municipio, Puerto Rico",35
"Yabucoa Municipio, Puerto Rico",56
"Yauco Municipio, Puerto Rico",24
U.S. Virgin Islands,626
