Geography,Cases
"Runnels County, Texas",10
"Rusk County, Texas",180
"Sabine County, Texas",17
"San Augustine County, Texas",17
"San Jacinto County, Texas",50
"San Patricio County, Texas",88
"San Saba County, Texas",13
"Schleicher County, Texas",Data suppressed
"Scurry County, Texas",14
"Shackelford County, Texas",5
"Shelby County, Texas",46
"Sherman County, Texas",Data suppressed
"Smith County, Texas",547
"Somervell County, Texas",5
"Starr County, Texas",46
"Stephens County, Texas",15
"Sterling County, Texas",Data suppressed
"Stonewall County, Texas",Data suppressed
"Sutton County, Texas",Data suppressed
"Swisher County, Texas",10
"Tarrant County, Texas","6,715"
"Taylor County, Texas",284
"Terrell County, Texas",0
"Terry County, Texas",23
"Throckmorton County, Texas",0
"Titus County, Texas",43
"Tom Green County, Texas",184
"Travis County, Texas","5,439"
"Trinity County, Texas",32
"Tyler County, Texas",79
"Upshur County, Texas",60
"Upton County, Texas",Data suppressed
"Uvalde County, Texas",31
"Val Verde County, Texas",56
"Van Zandt County, Texas",63
"Victoria County, Texas",138
"Walker County, Texas",704
"Waller County, Texas",84
"Ward County, Texas",11
"Washington County, Texas",51
"Webb County, Texas",571
"Wharton County, Texas",72
"Wheeler County, Texas",Data suppressed
"Wichita County, Texas",167
"Wilbarger County, Texas",6
"Willacy County, Texas",130
"Williamson County, Texas","1,102"
"Wilson County, Texas",55
"Winkler County, Texas",7
"Wise County, Texas",68
"Wood County, Texas",70
"Yoakum County, Texas",7
"Young County, Texas",8
"Zapata County, Texas",17
"Zavala County, Texas",12
"Beaver County, Utah",Data suppressed
"Box Elder County, Utah",25
"Cache County, Utah",63
"Carbon County, Utah",17
"Daggett County, Utah",0
"Davis County, Utah",246
"Duchesne County, Utah",9
"Emery County, Utah",Data suppressed
"Garfield County, Utah",Data suppressed
"Grand County, Utah",10
"Iron County, Utah",36
"Juab County, Utah",Data suppressed
"Kane County, Utah",5
"Millard County, Utah",10
"Morgan County, Utah",Data suppressed
"Piute County, Utah",0
"Rich County, Utah",Data suppressed
"Salt Lake County, Utah","2,342"
"San Juan County, Utah",Data suppressed
"Sanpete County, Utah",10
"Sevier County, Utah",7
"Summit County, Utah",43
"Tooele County, Utah",56
"Uintah County, Utah",15
"Utah County, Utah",301
"Wasatch County, Utah",16
"Washington County, Utah",146
"Wayne County, Utah",Data suppressed
"Weber County, Utah",204
"Addison County, Vermont",10
"Bennington County, Vermont",8
"Caledonia County, Vermont",10
"Chittenden County, Vermont",42
"Essex County, Vermont",0
"Franklin County, Vermont",5
"Grand Isle County, Vermont",Data suppressed
"Lamoille County, Vermont",Data suppressed
"Orange County, Vermont",6
"Orleans County, Vermont",12
"Rutland County, Vermont",11
"Washington County, Vermont",12
"Windham County, Vermont",13
"Windsor County, Vermont",15
"Accomack County, Virginia",115
"Albemarle County, Virginia",217
"Alleghany County, Virginia",13
"Amelia County, Virginia",15
"Amherst County, Virginia",52
"Appomattox County, Virginia",22
"Arlington County, Virginia","1,235"
"Augusta County, Virginia",78
"Bath County, Virginia",Data suppressed
"Bedford County, Virginia",77
"Bland County, Virginia",7
"Botetourt County, Virginia",38
"Brunswick County, Virginia",62
"Buchanan County, Virginia",16
"Buckingham County, Virginia",65
"Campbell County, Virginia",91
"Caroline County, Virginia",64
"Carroll County, Virginia",19
"Charles City County, Virginia",12
"Charlotte County, Virginia",15
"Chesterfield County, Virginia",792
"Clarke County, Virginia",22
"Craig County, Virginia",Data suppressed
"Culpeper County, Virginia",115
"Cumberland County, Virginia",18
"Dickenson County, Virginia",6
"Dinwiddie County, Virginia",57
"Essex County, Virginia",20
"Fairfax County, Virginia","2,800"
"Fauquier County, Virginia",94
"Floyd County, Virginia",19
"Fluvanna County, Virginia",42
"Franklin County, Virginia",64
"Frederick County, Virginia",113
"Giles County, Virginia",12
"Gloucester County, Virginia",52
"Goochland County, Virginia",56
"Grayson County, Virginia",22
"Greene County, Virginia",24
"Greensville County, Virginia",69
"Halifax County, Virginia",85
"Hanover County, Virginia",134
"Henrico County, Virginia","1,110"
"Henry County, Virginia",65
"Highland County, Virginia",0
"Isle Of Wight County, Virginia",81
"James City County, Virginia",58
"King And Queen County, Virginia",15
"King George County, Virginia",49
"King William County, Virginia",15
"Lancaster County, Virginia",32
"Lee County, Virginia",21
"Loudoun County, Virginia",472
"Louisa County, Virginia",50
"Lunenburg County, Virginia",37
"Madison County, Virginia",11
"Mathews County, Virginia",15
"Mecklenburg County, Virginia",86
"Middlesex County, Virginia",19
"Montgomery County, Virginia",71
"Nelson County, Virginia",27
"New Kent County, Virginia",34
"Northampton County, Virginia",40
"Northumberland County, Virginia",22
"Nottoway County, Virginia",77
"Orange County, Virginia",58
"Page County, Virginia",22
"Patrick County, Virginia",12
"Pittsylvania County, Virginia",89
"Powhatan County, Virginia",69
"Prince Edward County, Virginia",54
"Prince George County, Virginia",159
"Prince William County, Virginia","1,179"
"Pulaski County, Virginia",23
"Rappahannock County, Virginia",11
"Richmond County, Virginia",46
"Roanoke County, Virginia",107
"Rockbridge County, Virginia",20
"Rockingham County, Virginia",85
"Russell County, Virginia",15
"Scott County, Virginia",10
"Shenandoah County, Virginia",39
"Smyth County, Virginia",40
"Southampton County, Virginia",41
"Spotsylvania County, Virginia",260
"Stafford County, Virginia",267
"Surry County, Virginia",14
"Sussex County, Virginia",50
"Tazewell County, Virginia",26
"Warren County, Virginia",65
"Washington County, Virginia",45
"Westmoreland County, Virginia",33
"Wise County, Virginia",40
"Wythe County, Virginia",29
"York County, Virginia",71
"Alexandria City, Virginia","1,052"
"Bristol City, Virginia",32
"Buena Vista City, Virginia",Data suppressed
"Charlottesville City, Virginia",136
"Chesapeake City, Virginia",593
"Colonial Heights City, Virginia",44
"Covington City, Virginia",13
"Danville City, Virginia",178
"Emporia City, Virginia",22
"Fairfax City, Virginia",80
"Falls Church City, Virginia",42
"Franklin City, Virginia",28
"Fredericksburg City, Virginia",95
"Galax City, Virginia",7
"Hampton City, Virginia",596
"Harrisonburg City, Virginia",79
"Hopewell City, Virginia",85
"Lexington City, Virginia",Data suppressed
"Lynchburg City, Virginia",205
"Manassas City, Virginia",94
"Manassas Park City, Virginia",26
"Martinsville City, Virginia",32
"Newport News City, Virginia",802
"Norfolk City, Virginia","1,768"
"Norton City, Virginia",Data suppressed
"Petersburg City, Virginia",304
"Poquoson City, Virginia",8
"Portsmouth City, Virginia",586
"Radford City, Virginia",13
"Richmond City, Virginia","1,652"
"Roanoke City, Virginia",408
"Salem City, Virginia",45
"Staunton City, Virginia",46
"Suffolk City, Virginia",281
"Virginia Beach City, Virginia","1,098"
"Waynesboro City, Virginia",44
"Williamsburg City, Virginia",28
"Winchester City, Virginia",64
"Adams County, Washington",18
"Asotin County, Washington",17
"Benton County, Washington",190
"Chelan County, Washington",79
"Clallam County, Washington",85
"Clark County, Washington",874
"Columbia County, Washington",Data suppressed
"Cowlitz County, Washington",155
"Douglas County, Washington",25
"Ferry County, Washington",5
"Franklin County, Washington",109
"Garfield County, Washington",0
"Grant County, Washington",69
"Grays Harbor County, Washington",110
"Island County, Washington",113
"Jefferson County, Washington",56
"King County, Washington","7,283"
"Kitsap County, Washington",376
"Kittitas County, Washington",38
"Klickitat County, Washington",22
"Lewis County, Washington",68
"Lincoln County, Washington",10
"Mason County, Washington",99
"Okanogan County, Washington",33
"Pacific County, Washington",41
"Pend Oreille County, Washington",13
"Pierce County, Washington","1,722"
"San Juan County, Washington",22
"Skagit County, Washington",107
"Skamania County, Washington",7
"Snohomish County, Washington","1,263"
"Spokane County, Washington",793
"Stevens County, Washington",20
"Thurston County, Washington",361
"Wahkiakum County, Washington",Data suppressed
"Walla Walla County, Washington",63
"Whatcom County, Washington",266
"Whitman County, Washington",36
"Yakima County, Washington",283
"Barbour County, West Virginia",6
"Berkeley County, West Virginia",194
"Boone County, West Virginia",14
"Braxton County, West Virginia",7
"Brooke County, West Virginia",20
"Cabell County, West Virginia",312
"Calhoun County, West Virginia",5
"Clay County, West Virginia",Data suppressed
"Doddridge County, West Virginia",8
"Fayette County, West Virginia",30
"Gilmer County, West Virginia",19
"Grant County, West Virginia",13
"Greenbrier County, West Virginia",32
"Hampshire County, West Virginia",18
"Hancock County, West Virginia",16
"Hardy County, West Virginia",13
"Harrison County, West Virginia",59
"Jackson County, West Virginia",11
"Jefferson County, West Virginia",69
"Kanawha County, West Virginia",483
"Lewis County, West Virginia",Data suppressed
"Lincoln County, West Virginia",16
"Logan County, West Virginia",16
"Mcdowell County, West Virginia",14
"Marion County, West Virginia",34
"Marshall County, West Virginia",27
"Mason County, West Virginia",24
"Mercer County, West Virginia",56
"Mineral County, West Virginia",19
"Mingo County, West Virginia",14
"Monongalia County, West Virginia",131
"Monroe County, West Virginia",20
"Morgan County, West Virginia",15
"Nicholas County, West Virginia",10
"Ohio County, West Virginia",50
"Pendleton County, West Virginia",6
"Pleasants County, West Virginia",9
"Pocahontas County, West Virginia",5
"Preston County, West Virginia",38
"Putnam County, West Virginia",31
"Raleigh County, West Virginia",124
"Randolph County, West Virginia",33
"Ritchie County, West Virginia",15
"Roane County, West Virginia",6
"Summers County, West Virginia",17
"Taylor County, West Virginia",13
"Tucker County, West Virginia",Data suppressed
"Tyler County, West Virginia",Data suppressed
"Upshur County, West Virginia",11
"Wayne County, West Virginia",16
"Webster County, West Virginia",6
"Wetzel County, West Virginia",11
"Wirt County, West Virginia",Data suppressed
"Wood County, West Virginia",77
"Wyoming County, West Virginia",12
"Adams County, Wisconsin",21
"Ashland County, Wisconsin",9
"Barron County, Wisconsin",28
"Bayfield County, Wisconsin",6
"Brown County, Wisconsin",265
"Buffalo County, Wisconsin",6
"Burnett County, Wisconsin",Data suppressed
"Calumet County, Wisconsin",26
"Chippewa County, Wisconsin",31
"Clark County, Wisconsin",19
"Columbia County, Wisconsin",41
"Crawford County, Wisconsin",6
"Dane County, Wisconsin",840
"Dodge County, Wisconsin",70
"Door County, Wisconsin",29
"Douglas County, Wisconsin",26
"Dunn County, Wisconsin",21
"Eau Claire County, Wisconsin",50
"Florence County, Wisconsin",0
"Fond Du Lac County, Wisconsin",65
"Forest County, Wisconsin",7
"Grant County, Wisconsin",23
"Green County, Wisconsin",8
"Green Lake County, Wisconsin",11
"Iowa County, Wisconsin",16
"Iron County, Wisconsin",5
"Jackson County, Wisconsin",11
"Jefferson County, Wisconsin",42
"Juneau County, Wisconsin",17
"Kenosha County, Wisconsin",224
"Kewaunee County, Wisconsin",10
"La Crosse County, Wisconsin",103
"Lafayette County, Wisconsin",5
"Langlade County, Wisconsin",6
"Lincoln County, Wisconsin",11
"Manitowoc County, Wisconsin",33
"Marathon County, Wisconsin",64
"Marinette County, Wisconsin",22
"Marquette County, Wisconsin",12
"Menominee County, Wisconsin",7
"Milwaukee County, Wisconsin","3,168"
"Monroe County, Wisconsin",23
"Oconto County, Wisconsin",10
"Oneida County, Wisconsin",11
"Outagamie County, Wisconsin",122
"Ozaukee County, Wisconsin",35
"Pepin County, Wisconsin",Data suppressed
"Pierce County, Wisconsin",16
"Polk County, Wisconsin",18
"Portage County, Wisconsin",35
"Price County, Wisconsin",Data suppressed
"Racine County, Wisconsin",280
"Richland County, Wisconsin",5
"Rock County, Wisconsin",160
"Rusk County, Wisconsin",Data suppressed
"St. Croix County, Wisconsin",37
"Sauk County, Wisconsin",48
"Sawyer County, Wisconsin",11
"Shawano County, Wisconsin",19
"Sheboygan County, Wisconsin",75
"Taylor County, Wisconsin",7
"Trempealeau County, Wisconsin",17
"Vernon County, Wisconsin",17
"Vilas County, Wisconsin",6
"Walworth County, Wisconsin",56
"Washburn County, Wisconsin",10
"Washington County, Wisconsin",56
"Waukesha County, Wisconsin",181
"Waupaca County, Wisconsin",16
"Waushara County, Wisconsin",15
"Winnebago County, Wisconsin",129
"Wood County, Wisconsin",44
"Albany County, Wyoming",14
"Big Horn County, Wyoming",7
"Campbell County, Wyoming",28
"Carbon County, Wyoming",7
"Converse County, Wyoming",6
"Crook County, Wyoming",Data suppressed
"Fremont County, Wyoming",18
"Goshen County, Wyoming",10
"Hot Springs County, Wyoming",Data suppressed
"Johnson County, Wyoming",Data suppressed
"Laramie County, Wyoming",79
"Lincoln County, Wyoming",7
"Natrona County, Wyoming",47
"Niobrara County, Wyoming",Data suppressed
"Park County, Wyoming",5
"Platte County, Wyoming",Data suppressed
"Sheridan County, Wyoming",16
"Sublette County, Wyoming",Data suppressed
"Sweetwater County, Wyoming",13
"Teton County, Wyoming",14
"Uinta County, Wyoming",5
"Washakie County, Wyoming",0
"Weston County, Wyoming",Data suppressed
"Adjuntas Municipio, Puerto Rico",36
"Aguada Municipio, Puerto Rico",59
"Aguadilla Municipio, Puerto Rico",171
"Aguas Buenas Municipio, Puerto Rico",73
"Aibonito Municipio, Puerto Rico",58
"Añasco Municipio, Puerto Rico",80
"Arecibo Municipio, Puerto Rico",332
"Arroyo Municipio, Puerto Rico",61
"Barceloneta Municipio, Puerto Rico",71
"Barranquitas Municipio, Puerto Rico",61
"Bayamón Municipio, Puerto Rico","1,067"
"Cabo Rojo Municipio, Puerto Rico",115
"Caguas Municipio, Puerto Rico",614
"Camuy Municipio, Puerto Rico",51
"Canóvanas Municipio, Puerto Rico",170
"Carolina Municipio, Puerto Rico",815
"Cataño Municipio, Puerto Rico",253
"Cayey Municipio, Puerto Rico",150
"Ceiba Municipio, Puerto Rico",46
"Ciales Municipio, Puerto Rico",54
"Cidra Municipio, Puerto Rico",96
"Coamo Municipio, Puerto Rico",79
"Comerío Municipio, Puerto Rico",54
"Corozal Municipio, Puerto Rico",87
"Culebra Municipio, Puerto Rico",5
"Dorado Municipio, Puerto Rico",114
"Fajardo Municipio, Puerto Rico",166
"Florida Municipio, Puerto Rico",28
"Guánica Municipio, Puerto Rico",47
"Guayama Municipio, Puerto Rico",198
"Guayanilla Municipio, Puerto Rico",49
"Guaynabo Municipio, Puerto Rico",349
"Gurabo Municipio, Puerto Rico",140
"Hatillo Municipio, Puerto Rico",89
"Hormigueros Municipio, Puerto Rico",39
"Humacao Municipio, Puerto Rico",213
"Isabela Municipio, Puerto Rico",77
"Jayuya Municipio, Puerto Rico",19
"Juana Díaz Municipio, Puerto Rico",175
"Juncos Municipio, Puerto Rico",158
"Lajas Municipio, Puerto Rico",50
"Lares Municipio, Puerto Rico",35
"Las Marías Municipio, Puerto Rico",9
"Las Piedras Municipio, Puerto Rico",90
"Loíza Municipio, Puerto Rico",122
"Luquillo Municipio, Puerto Rico",66
"Manatí Municipio, Puerto Rico",137
"Maricao Municipio, Puerto Rico",5
"Maunabo Municipio, Puerto Rico",39
"Mayagüez Municipio, Puerto Rico",311
"Moca Municipio, Puerto Rico",46
"Morovis Municipio, Puerto Rico",73
"Naguabo Municipio, Puerto Rico",76
"Naranjito Municipio, Puerto Rico",72
"Orocovis Municipio, Puerto Rico",42
"Patillas Municipio, Puerto Rico",38
"Peñuelas Municipio, Puerto Rico",53
"Ponce Municipio, Puerto Rico",803
"Quebradillas Municipio, Puerto Rico",57
"Rincón Municipio, Puerto Rico",25
"Río Grande Municipio, Puerto Rico",162
"Sabana Grande Municipio, Puerto Rico",47
"Salinas Municipio, Puerto Rico",84
"San Germán Municipio, Puerto Rico",61
"San Juan Municipio, Puerto Rico","3,780"
"San Lorenzo Municipio, Puerto Rico",95
"San Sebastián Municipio, Puerto Rico",72
"Santa Isabel Municipio, Puerto Rico",90
"Toa Alta Municipio, Puerto Rico",181
"Toa Baja Municipio, Puerto Rico",417
"Trujillo Alto Municipio, Puerto Rico",269
"Utuado Municipio, Puerto Rico",35
"Vega Alta Municipio, Puerto Rico",181
"Vega Baja Municipio, Puerto Rico",238
"Vieques Municipio, Puerto Rico",31
"Villalba Municipio, Puerto Rico",46
"Yabucoa Municipio, Puerto Rico",99
"Yauco Municipio, Puerto Rico",104
